listing_id,amenity_ids,bathrooms,bedrooms,beds,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,latitude,longitude,person_capacity,type,weekly_factor,monthly_factor
20228739,"[1, 129, 4, 8, 136, 73, 10, 77, 89, 90, 91, 93, 30, 94, 95, 287, 96, 33, 35, 100, 103, 40, 41, 44, 45, 109, 46, 47, 111, 113, 115, 120, 61, 125]",1.0,0.0,1.0,False,True,True,False,False,48.8753569337,2.37228624892,2,entire_home,0.85,1.0
20245075,"[96, 131, 4, 8, 40, 41, 10, 44, 77, 46, 47, 85, 86, 88, 57, 90, 91, 93, 30, 94]",1.0,0.0,1.0,False,True,False,False,False,48.845771103000004,2.3820089154099997,2,entire_home,1.0,1.0
20274966,"[33, 4, 8, 40, 41, 11, 28, 44, 30, 47]",1.0,2.0,2.0,False,True,False,False,False,48.8584850585,2.3046099581,4,entire_home,0.85,0.7
28636482,"[1, 33, 34, 35, 4, 8, 40, 42, 44, 45, 46, 47, 21, 57, 30]",2.0,3.0,5.0,False,True,True,True,False,48.857582228199995,2.3354933884999998,8,entire_home,0.66,0.47
20350536,"[96, 1, 33, 129, 2, 3, 4, 8, 104, 44, 45, 77, 46, 85, 89, 90, 91, 92, 93, 30, 94]",1.0,2.0,3.0,False,True,False,False,False,48.8580953591,2.35285407783,6,entire_home,1.0,1.0
20350550,"[1, 129, 2, 3, 4, 8, 77, 21, 85, 89, 90, 91, 92, 93, 30, 94, 95, 96, 33, 35, 36, 40, 41, 44, 45, 46, 47]",1.0,2.0,3.0,False,True,True,False,False,48.8632682327,2.3398196259599997,5,entire_home,0.97,0.9
20436805,"[96, 1, 33, 2, 34, 4, 8, 40, 10, 44, 89, 90, 91, 92, 93, 94, 31, 95]",1.0,1.0,1.0,False,True,True,False,False,48.8642072297,2.33098242797,2,entire_home,0.95,1.0
20460034,"[1, 33, 2, 66, 3, 35, 4, 8, 40, 41, 44, 45, 47, 21, 31]",1.0,1.0,2.0,False,True,False,False,False,48.8680633913,2.33227700052,4,entire_home,1.0,0.9
20745368,"[96, 1, 33, 34, 4, 8, 40, 44, 45, 46, 21, 89, 90, 91, 92, 93, 30, 94, 31, 95]",1.0,2.0,2.0,False,True,True,False,False,48.8704626249,2.3718425760099997,6,entire_home,0.9,0.85
20550254,"[96, 1, 33, 129, 2, 34, 3, 4, 8, 104, 137, 44, 45, 77, 46, 47, 85, 89, 90, 91, 92, 93, 30, 94]",1.0,1.0,2.0,False,True,False,False,False,48.8608105462,2.36224865885,3,entire_home,1.0,1.0
